report_date,group,producer,brand,tonnes,thou_rub
2024-04-01,Группа 5,Производитель 15,Бренд 12,447.32,208.07
2024-05-01,Группа 5,Производитель 22,Бренд 7,570.53,936.34
2024-06-01,Группа 5,Производитель 11,Бренд 14,450.55,204.52
2023-01-01,Группа 5,Производитель 23,Бренд 7,626.45,121.66
2023-02-01,Группа 5,Производитель 22,Бренд 12,980.9,602.45
2023-03-01,Группа 5,Производитель 13,Бренд 10,423.91,749.28
2023-04-01,Группа 5,Производитель 10,Бренд 18,594.05,488.94
2023-05-01,Группа 5,Производитель 9,Бренд 5,958.24,306.85
2023-06-01,Группа 5,Производитель 13,Бренд 15,471.42,734.75
2023-07-01,Группа 5,Производитель 8,Бренд 10,428.95,557.55
2023-08-01,Группа 5,Производитель 3,Бренд 16,625.19,531.71
2023-09-01,Группа 5,Производитель 11,Бренд 6,949.33,611.98
2023-10-01,Группа 5,Производитель 13,Бренд 23,249.82,314.73
2023-11-01,Группа 5,Производитель 8,Бренд 14,532.08,254.09
2023-12-01,Группа 5,Производитель 23,Бренд 5,451.33,658.93
2024-01-01,Группа 5,Производитель 19,Бренд 10,563.75,514.79
2024-02-01,Группа 5,Производитель 22,Бренд 23,349.68,562.33
2024-03-01,Группа 5,Производитель 7,Бренд 8,741.88,454.92
2024-04-01,Группа 5,Производитель 1,Бренд 21,945.0,363.58
2024-05-01,Группа 5,Производитель 12,Бренд 3,976.48,597.78
2024-06-01,Группа 5,Производитель 24,Бренд 2,265.01,510.45
2023-01-01,Группа 5,Производитель 9,Бренд 2,693.18,643.91
2023-02-01,Группа 5,Производитель 14,Бренд 11,499.31,806.72
2023-03-01,Группа 5,Производитель 19,Бренд 19,902.82,658.4
2023-04-01,Группа 5,Производитель 20,Бренд 23,122.02,855.78
2023-05-01,Группа 5,Производитель 1,Бренд 7,435.34,565.14
2023-06-01,Группа 5,Производитель 6,Бренд 21,896.21,762.22
2023-07-01,Группа 5,Производитель 23,Бренд 3,422.43,515.18
2023-08-01,Группа 5,Производитель 2,Бренд 1,420.71,712.57
2023-09-01,Группа 5,Производитель 18,Бренд 9,834.88,560.99
2023-10-01,Группа 5,Производитель 22,Бренд 10,583.35,110.56
2023-11-01,Группа 5,Производитель 20,Бренд 14,542.19,990.05
2023-12-01,Группа 5,Производитель 12,Бренд 1,326.48,796.74
2023-01-01,Группа 5,Производитель 11,Бренд 24,792.48,157.37
2023-02-01,Группа 5,Производитель 7,Бренд 12,524.02,201.2
2023-03-01,Группа 5,Производитель 20,Бренд 6,624.3,944.32
2023-04-01,Группа 5,Производитель 7,Бренд 12,100.77,441.74
2023-05-01,Группа 5,Производитель 2,Бренд 24,364.59,720.52
2023-08-01,Группа 5,Производитель 10,Бренд 8,344.64,420.83
2023-09-01,Группа 5,Производитель 23,Бренд 10,706.27,776.66
2023-10-01,Группа 5,Производитель 6,Бренд 10,741.93,324.77
2023-11-01,Группа 5,Производитель 1,Бренд 3,423.96,612.19
2023-12-01,Группа 5,Производитель 6,Бренд 5,562.02,854.6
2024-01-01,Группа 5,Производитель 4,Бренд 23,748.84,124.41
2024-02-01,Группа 5,Производитель 15,Бренд 14,242.66,240.88
2024-03-01,Группа 5,Производитель 14,Бренд 2,572.18,512.51
2024-04-01,Группа 5,Производитель 23,Бренд 8,382.85,871.04
2024-05-01,Группа 5,Производитель 10,Бренд 2,367.08,157.92
2024-06-01,Группа 5,Производитель 16,Бренд 17,356.9,940.35
2023-01-01,Группа 5,Производитель 5,Бренд 4,847.69,336.85
2023-02-01,Группа 5,Производитель 13,Бренд 18,210.69,252.01
2023-03-01,Группа 5,Производитель 8,Бренд 24,787.23,124.91
2023-04-01,Группа 5,Производитель 4,Бренд 1,166.38,884.82
2023-05-01,Группа 5,Производитель 23,Бренд 2,645.72,727.44
2023-06-01,Группа 5,Производитель 1,Бренд 18,699.28,860.84
2023-07-01,Группа 5,Производитель 18,Бренд 5,285.84,268.32
2023-08-01,Группа 5,Производитель 21,Бренд 15,552.85,551.58
2023-09-01,Группа 5,Производитель 16,Бренд 9,795.35,176.78
2023-10-01,Группа 5,Производитель 21,Бренд 7,898.55,200.07
2023-11-01,Группа 5,Производитель 2,Бренд 22,579.13,570.68
2023-12-01,Группа 5,Производитель 21,Бренд 7,172.04,716.03
2024-01-01,Группа 5,Производитель 14,Бренд 23,209.06,398.62
2024-02-01,Группа 5,Производитель 5,Бренд 14,116.05,184.54
2024-03-01,Группа 5,Производитель 23,Бренд 19,891.6,844.56
2024-04-01,Группа 5,Производитель 1,Бренд 13,759.11,982.56
2024-05-01,Группа 5,Производитель 19,Бренд 10,858.13,112.73
2024-06-01,Группа 5,Производитель 12,Бренд 3,371.07,433.28
2023-01-01,Группа 5,Производитель 1,Бренд 18,491.82,675.25
2023-02-01,Группа 5,Производитель 11,Бренд 23,298.21,993.14
2023-03-01,Группа 5,Производитель 19,Бренд 22,984.28,571.78
2023-04-01,Группа 5,Производитель 13,Бренд 21,652.23,612.81
2023-05-01,Группа 5,Производитель 10,Бренд 16,823.64,224.9
2023-06-01,Группа 5,Производитель 18,Бренд 17,349.35,608.95
2023-07-01,Группа 5,Производитель 1,Бренд 20,820.6,198.6
2023-08-01,Группа 5,Производитель 21,Бренд 23,477.99,991.05
2023-09-01,Группа 5,Производитель 10,Бренд 9,122.02,962.54
2023-10-01,Группа 5,Производитель 12,Бренд 12,564.82,217.69
2023-11-01,Группа 5,Производитель 2,Бренд 2,285.07,186.39
2023-12-01,Группа 5,Производитель 19,Бренд 5,374.05,973.81
2024-01-01,Группа 5,Производитель 8,Бренд 11,601.82,311.76
2024-02-01,Группа 5,Производитель 1,Бренд 13,751.34,293.34
2024-03-01,Группа 5,Производитель 18,Бренд 21,198.41,690.29
2024-04-01,Группа 5,Производитель 6,Бренд 17,404.27,802.22
2024-05-01,Группа 5,Производитель 2,Бренд 5,651.07,867.59
2024-06-01,Группа 5,Производитель 6,Бренд 20,320.62,799.16
2023-01-01,Группа 5,Производитель 15,Бренд 4,282.61,931.15
2023-02-01,Группа 5,Производитель 10,Бренд 14,169.16,338.71
2023-03-01,Группа 5,Производитель 1,Бренд 11,948.4,553.91
2023-04-01,Группа 5,Производитель 21,Бренд 8,681.97,902.78
2023-05-01,Группа 5,Производитель 15,Бренд 8,170.5,947.68
2023-06-01,Группа 5,Производитель 5,Бренд 2,380.9,885.37
2023-07-01,Группа 5,Производитель 21,Бренд 1,498.92,314.53
2023-08-01,Группа 5,Производитель 21,Бренд 21,346.1,932.78
2023-09-01,Группа 5,Производитель 4,Бренд 20,553.52,116.8
2023-10-01,Группа 5,Производитель 4,Бренд 21,963.87,133.06
2023-11-01,Группа 5,Производитель 6,Бренд 18,586.55,124.74
2023-12-01,Группа 5,Производитель 4,Бренд 23,107.28,417.37
2024-01-01,Группа 5,Производитель 21,Бренд 24,501.88,145.27
2024-02-01,Группа 5,Производитель 9,Бренд 17,327.21,220.17
2024-03-01,Группа 5,Производитель 2,Бренд 1,191.24,815.47
2024-04-01,Группа 5,Производитель 12,Бренд 13,507.01,471.07
2024-05-01,Группа 5,Производитель 5,Бренд 3,801.79,308.37
2024-06-01,Группа 5,Производитель 21,Бренд 8,755.19,939.92
2023-01-01,Группа 5,Производитель 17,Бренд 11,583.46,845.19
2023-02-01,Группа 5,Производитель 15,Бренд 8,944.2,178.41
2023-03-01,Группа 5,Производитель 14,Бренд 18,740.11,646.52
2023-04-01,Группа 5,Производитель 7,Бренд 17,891.2,725.57
2023-05-01,Группа 5,Производитель 14,Бренд 7,502.94,868.5
2023-06-01,Группа 5,Производитель 4,Бренд 16,190.64,970.74
2023-07-01,Группа 5,Производитель 2,Бренд 3,665.84,372.47
2023-08-01,Группа 5,Производитель 14,Бренд 11,852.01,414.26
2023-09-01,Группа 5,Производитель 23,Бренд 3,732.55,958.65
2023-10-01,Группа 5,Производитель 19,Бренд 20,424.04,343.08
2023-11-01,Группа 5,Производитель 20,Бренд 10,232.62,859.77
2023-12-01,Группа 5,Производитель 11,Бренд 19,906.79,812.29
2024-01-01,Группа 5,Производитель 6,Бренд 9,686.78,537.94
2024-02-01,Группа 5,Производитель 6,Бренд 1,174.5,910.69
2024-03-01,Группа 5,Производитель 4,Бренд 22,741.83,656.0
2024-04-01,Группа 5,Производитель 8,Бренд 18,904.39,488.28
2024-05-01,Группа 5,Производитель 12,Бренд 11,292.05,758.01
2024-06-01,Группа 5,Производитель 11,Бренд 1,541.04,196.65
2023-01-01,Группа 5,Производитель 18,Бренд 11,315.66,601.85
2023-02-01,Группа 5,Производитель 21,Бренд 12,730.66,227.68
2023-03-01,Группа 5,Производитель 4,Бренд 23,735.98,264.52
2023-04-01,Группа 5,Производитель 22,Бренд 23,371.75,923.63
2023-06-01,Группа 5,Производитель 18,Бренд 13,346.23,317.73
2023-07-01,Группа 5,Производитель 3,Бренд 20,558.9,352.53
2023-11-01,Группа 5,Производитель 4,Бренд 2,976.67,815.08
2023-01-01,Группа 5,Производитель 2,Бренд 19,661.63,974.24
2023-02-01,Группа 5,Производитель 18,Бренд 1,720.22,934.3
2023-03-01,Группа 5,Производитель 7,Бренд 10,122.8,907.01
2023-04-01,Группа 5,Производитель 5,Бренд 11,531.17,217.78
2023-05-01,Группа 5,Производитель 1,Бренд 9,343.44,495.27
2023-06-01,Группа 5,Производитель 14,Бренд 6,110.61,993.31
2023-07-01,Группа 5,Производитель 13,Бренд 4,188.15,665.02
2023-08-01,Группа 5,Производитель 5,Бренд 16,426.28,548.15
2023-09-01,Группа 5,Производитель 23,Бренд 1,454.12,565.23
2023-10-01,Группа 5,Производитель 2,Бренд 14,204.51,982.18
2023-11-01,Группа 5,Производитель 19,Бренд 16,514.69,571.44
2023-12-01,Группа 5,Производитель 8,Бренд 7,774.37,955.65
2024-01-01,Группа 5,Производитель 8,Бренд 18,529.76,291.59
2024-02-01,Группа 5,Производитель 1,Бренд 1,406.11,568.0
2024-03-01,Группа 5,Производитель 1,Бренд 10,283.28,157.28
